"No.","Time","Source","Destination","Protocol","Length","Info"
"3505","88.079881389","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3507","88.084536074","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3508","88.085060073","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3510","88.089196233","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3511","88.089705949","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3513","88.092448314","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3516","88.097989799","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3517","88.099208030","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3519","88.102180125","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","921","Application Data, Application Data"
"3521","89.478278496","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","206","Application Data"
"3523","89.490477928","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"3525","89.706318001","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","112","Application Data"
"3529","89.734858368","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","112","Application Data"
"3554","91.281577612","192.168.1.12","52.109.68.118","TLSv1.2","573","Client Hello"
"3557","91.299166624","192.168.1.12","52.109.68.118","TLSv1.2","573","Client Hello"
"3564","91.371505779","52.109.68.118","192.168.1.12","TLSv1.2","1650","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"3566","91.374876105","192.168.1.12","52.109.68.118","TLSv1.2","214","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3567","91.375333460","192.168.1.12","52.109.68.118","TLSv1.2","161","Application Data"
"3568","91.375357874","192.168.1.12","52.109.68.118","TLSv1.2","547","Application Data"
"3569","91.375797413","192.168.1.12","52.109.68.118","TLSv1.2","273","Application Data"
"3578","91.388215598","52.109.68.118","192.168.1.12","TLSv1.2","190","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"3580","91.391424376","192.168.1.12","52.109.68.118","TLSv1.2","214","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3582","91.473745969","52.109.68.118","192.168.1.12","TLSv1.2","107","Change Cipher Spec, Encrypted Handshake Message"
"3583","91.473746171","52.109.68.118","192.168.1.12","TLSv1.2","125","Application Data"
"3584","91.473746223","52.109.68.118","192.168.1.12","TLSv1.2","136","Application Data, Application Data"
"3586","91.474109448","192.168.1.12","52.109.68.118","TLSv1.2","94","Application Data"
"3593","91.498726026","52.109.68.118","192.168.1.12","TLSv1.2","2015","Application Data"
"3594","91.498726202","52.109.68.118","192.168.1.12","TLSv1.2","94","Application Data"
"3595","91.498729704","52.109.68.118","192.168.1.12","TLSv1.2","107","Change Cipher Spec, Encrypted Handshake Message"
"3596","91.498729888","52.109.68.118","192.168.1.12","TLSv1.2","125","Application Data"
"3607","99.552296436","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","158","Application Data"
"3609","99.718738564","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","160","Application Data"
"3616","103.405993536","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","442","Application Data, Application Data"
"3618","103.815117050","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1320","Application Data"
"3622","104.122574295","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","266","Application Data, Application Data"
"3626","104.429706585","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","132","Application Data"
"3630","104.736756232","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","180","Application Data"
"3634","105.043872230","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","116","Application Data"
"3636","105.351168525","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1272","Application Data"
"3640","105.557189766","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","266","Application Data, Application Data"
"3644","105.863455233","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","196","Application Data"
"3648","106.170934921","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","116","Application Data"
"3653","106.579833104","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1352","Application Data"
"3655","106.785057581","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1416","Application Data"
"3670","107.321480595","192.168.1.12","20.199.120.85","TLSv1.2","573","Client Hello"
"3679","107.500367868","20.199.120.85","192.168.1.12","TLSv1.2","143","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"3681","107.503564956","192.168.1.12","20.199.120.85","TLSv1.2","214","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3682","107.588636617","20.199.120.85","192.168.1.12","TLSv1.2","107","Change Cipher Spec, Encrypted Handshake Message"
"3683","107.590066753","192.168.1.12","20.199.120.85","TLSv1.2","331","Application Data"
"3684","107.670587370","20.199.120.85","192.168.1.12","TLSv1.2","334","Application Data"
"3685","107.671281402","192.168.1.12","20.199.120.85","TLSv1.2","210","Application Data"
"3686","107.754848806","20.199.120.85","192.168.1.12","TLSv1.2","159","Application Data"
"3687","107.755419076","192.168.1.12","20.199.120.85","TLSv1.2","540","Application Data"
"3690","108.320862865","20.199.120.85","192.168.1.12","TLSv1.2","409","Application Data"
"3691","108.321637505","192.168.1.12","20.199.120.85","TLSv1.2","279","Application Data"
"3692","108.361202693","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","694","Application Data"
"3693","108.368355699","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"3695","108.406023747","20.199.120.85","192.168.1.12","TLSv1.2","159","Application Data"
"3698","108.627381073","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","757","Application Data"
"3700","108.627697545","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","111","Application Data"
"3704","108.634336220","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3705","108.634336328","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3706","108.634336372","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3711","108.636518495","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3712","108.636518553","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3713","108.636518604","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3714","108.636518648","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3720","108.636633469","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3721","108.636633547","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3722","108.636633614","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3723","108.636633658","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3728","108.636687418","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3729","108.636687498","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3730","108.636687549","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3731","108.636687602","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3733","108.636713583","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3736","108.638549443","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3737","108.638549490","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"3740","108.639273435","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3741","108.639273568","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"3742","108.639273612","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3745","108.640108618","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3748","108.642322447","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3751","108.646827663","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3753","108.655608804","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3754","108.656111707","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3756","108.658172260","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3757","108.658723202","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3763","108.675390019","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3767","108.691091804","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3770","108.694837985","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3772","108.706052934","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3775","108.717075087","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3776","108.718031870","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3781","108.733423756","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3785","108.736553911","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3788","108.751125984","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3790","108.753185199","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3791","108.753919018","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3793","108.768474746","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3796","108.771940389","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3797","108.774149701","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3799","108.783872602","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3803","108.792429904","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3808","108.811434986","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3811","108.826995273","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3812","108.827595527","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3815","108.834240782","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3817","108.841671363","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3821","108.852395368","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3824","108.859518968","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1225","Application Data"
"3826","109.447220623","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1318","Application Data"
"3828","109.448940121","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1350","Application Data"
"3829","109.448940350","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1238","Application Data"
"3832","109.499262521","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1462","Application Data"
"3834","109.556593135","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","166","Application Data"
"3836","109.722160283","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","164","Application Data"
"3838","111.227771678","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.3","112","Application Data"
"3842","111.319740299","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","112","Application Data"
"3846","111.749665787","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","723","Application Data"
"3848","112.044930251","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","686","Application Data"
"3849","112.063611249","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","684","Application Data"
"3851","112.064444551","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","111","Application Data"
"3855","112.065239673","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3876","112.077492959","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3896","112.090777985","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3914","112.113516773","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3931","112.159119865","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","873","Application Data"
"3934","112.173563395","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3936","112.174321306","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3940","112.195234556","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3945","112.210987821","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3946","112.211481923","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","444","Application Data"
"3948","112.352175070","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","336","Application Data"
"3950","112.820432631","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"3952","112.989419668","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","678","Application Data"
"3954","113.329338085","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","180","Application Data"
"3959","114.326218368","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"3960","114.326332565","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","274","Application Data, Application Data"
"3961","114.329588294","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","460","Application Data, Application Data, Application Data, Application Data"
"3965","116.237914390","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","695","Application Data"
"3966","116.243323271","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","184","Application Data"
"3969","116.512636126","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","806","Application Data"
"3971","116.515363685","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","111","Application Data"
"3973","116.522597855","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data"
"3974","116.522598101","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3975","116.522598144","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3976","116.522598189","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3981","116.522665384","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3982","116.522665449","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"3983","116.522665504","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3984","116.522665547","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data, Application Data"
"3989","116.522695564","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"3993","116.528783630","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"3997","116.537638217","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"4001","116.542034012","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data, Application Data"
"4002","116.542818460","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"4004","116.544572900","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"4007","116.548612292","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"4011","116.552106454","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"4014","116.558678963","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"4017","116.565238132","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data, Application Data"
"4020","116.569780160","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"4022","116.575691884","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"4025","116.579402529","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
