"No.","Time","Source","Destination","Protocol","Length","Info"
"1429","146.279801096","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=725425 Ack=496 Win=501 Len=1428 TSval=731481442 TSecr=2688413611 [TCP segment of a reassembled PDU]"
"1430","146.282554949","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1431","146.282571924","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=728281 Win=8260 Len=0 TSval=2688413633 TSecr=731481442"
"1432","146.285868990","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=728281 Ack=496 Win=501 Len=1428 TSval=731481444 TSecr=2688413611 [TCP segment of a reassembled PDU]"
"1433","146.286191121","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=729709 Ack=496 Win=501 Len=1428 TSval=731481446 TSecr=2688413611 [TCP segment of a reassembled PDU]"
"1434","146.286211012","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=731137 Win=8260 Len=0 TSval=2688413637 TSecr=731481444"
"1435","146.289139298","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=731137 Ack=496 Win=501 Len=1428 TSval=731481446 TSecr=2688413611 [TCP segment of a reassembled PDU]"
"1436","146.289925881","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=732565 Ack=496 Win=501 Len=1428 TSval=731481448 TSecr=2688413619 [TCP segment of a reassembled PDU]"
"1437","146.289959613","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=733993 Win=8260 Len=0 TSval=2688413641 TSecr=731481446"
"1438","146.294206745","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=733993 Ack=496 Win=501 Len=1428 TSval=731481448 TSecr=2688413619 [TCP segment of a reassembled PDU]"
"1439","146.294451158","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=735421 Ack=496 Win=501 Len=1428 TSval=731481450 TSecr=2688413619 [TCP segment of a reassembled PDU]"
"1440","146.294475401","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=736849 Win=8260 Len=0 TSval=2688413645 TSecr=731481448"
"1441","146.296613451","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=736849 Ack=496 Win=501 Len=1428 TSval=731481450 TSecr=2688413619 [TCP segment of a reassembled PDU]"
"1442","146.296954716","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=738277 Ack=496 Win=501 Len=1428 TSval=731481452 TSecr=2688413619 [TCP segment of a reassembled PDU]"
"1443","146.296976368","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=739705 Win=8260 Len=0 TSval=2688413648 TSecr=731481450"
"1444","146.299071517","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=739705 Ack=496 Win=501 Len=1428 TSval=731481452 TSecr=2688413619 [TCP segment of a reassembled PDU]"
