"No.","Time","Source","Destination","Protocol","Length","Info"
"7386","38.912083242","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2682491 Win=668416 Len=0 TSval=1172682296 TSecr=2554248595"
"7387","38.912168665","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2685251 Win=670464 Len=0 TSval=1172682296 TSecr=2554248597"
"7388","38.913451421","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2685251 Ack=3564 Win=31488 Len=1380 TSval=2554248599 TSecr=1172682257 [TCP segment of a reassembled PDU]"
"7389","38.914740258","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2686631 Ack=3564 Win=31488 Len=1380 TSval=2554248599 TSecr=1172682257 [TCP segment of a reassembled PDU]"
"7390","38.914740301","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  60828 [PSH, ACK] Seq=2688011 Ack=3564 Win=31488 Len=2760 TSval=2554248601 TSecr=1172682257 [TCP segment of a reassembled PDU]"
"7391","38.914745976","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2688011 Win=670464 Len=0 TSval=1172682299 TSecr=2554248599"
"7392","38.914820823","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2690771 Win=670464 Len=0 TSval=1172682299 TSecr=2554248601"
"7393","38.915697294","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  60828 [PSH, ACK] Seq=2690771 Ack=3564 Win=31488 Len=2760 TSval=2554248604 TSecr=1172682257 [TCP segment of a reassembled PDU]"
"7394","38.915791289","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2693531 Win=670464 Len=0 TSval=1172682300 TSecr=2554248604"
"7395","38.916687243","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2693531 Ack=3564 Win=31488 Len=1380 TSval=2554248606 TSecr=1172682262 [TCP segment of a reassembled PDU]"
"7396","38.917211257","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7397","38.917214760","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2696291 Win=670464 Len=0 TSval=1172682301 TSecr=2554248606"
"7398","38.918550584","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2696291 Ack=3564 Win=31488 Len=1380 TSval=2554248608 TSecr=1172682262 [TCP segment of a reassembled PDU]"
"7399","38.919062825","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2697671 Ack=3564 Win=31488 Len=1380 TSval=2554248608 TSecr=1172682262 [TCP segment of a reassembled PDU]"
"7400","38.919066749","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2699051 Win=670464 Len=0 TSval=1172682303 TSecr=2554248608"
"7401","38.920513430","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2699051 Ack=3564 Win=31488 Len=1380 TSval=2554248610 TSecr=1172682262 [TCP segment of a reassembled PDU]"
"7402","38.921038036","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2700431 Ack=3564 Win=31488 Len=1380 TSval=2554248610 TSecr=1172682262 [TCP segment of a reassembled PDU]"
"7403","38.921042737","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2701811 Win=670464 Len=0 TSval=1172682305 TSecr=2554248610"
"7404","38.922617597","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2701811 Ack=3564 Win=31488 Len=1380 TSval=2554248613 TSecr=1172682268 [TCP segment of a reassembled PDU]"
"7405","38.923247732","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2703191 Ack=3564 Win=31488 Len=1380 TSval=2554248613 TSecr=1172682268 [TCP segment of a reassembled PDU]"
"7406","38.923258876","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2704571 Win=670464 Len=0 TSval=1172682307 TSecr=2554248613"
"7407","38.924728445","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2704571 Ack=3564 Win=31488 Len=1380 TSval=2554248615 TSecr=1172682268 [TCP segment of a reassembled PDU]"
"7408","38.925421428","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2705951 Ack=3564 Win=31488 Len=1380 TSval=2554248615 TSecr=1172682268 [TCP segment of a reassembled PDU]"
"7409","38.925431170","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2707331 Win=670464 Len=0 TSval=1172682310 TSecr=2554248615"
"7410","38.928209241","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2707331 Ack=3564 Win=31488 Len=1380 TSval=2554248617 TSecr=1172682268 [TCP segment of a reassembled PDU]"
"7411","38.928836286","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2708711 Ack=3564 Win=31488 Len=1380 TSval=2554248617 TSecr=1172682268 [TCP segment of a reassembled PDU]"
"7412","38.928856306","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2710091 Win=670464 Len=0 TSval=1172682313 TSecr=2554248617"
"7413","38.929615925","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2710091 Ack=3564 Win=31488 Len=1380 TSval=2554248619 TSecr=1172682275 [TCP segment of a reassembled PDU]"
"7414","38.930347407","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7415","38.930367568","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2712851 Win=670464 Len=0 TSval=1172682314 TSecr=2554248619"
"7416","38.931885190","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2712851 Ack=3564 Win=31488 Len=1380 TSval=2554248622 TSecr=1172682275 [TCP segment of a reassembled PDU]"
"7417","38.932521020","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2714231 Ack=3564 Win=31488 Len=1380 TSval=2554248622 TSecr=1172682275 [TCP segment of a reassembled PDU]"
"7418","38.932537046","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2715611 Win=670464 Len=0 TSval=1172682317 TSecr=2554248622"
"7419","38.933993606","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2715611 Ack=3564 Win=31488 Len=1380 TSval=2554248624 TSecr=1172682278 [TCP segment of a reassembled PDU]"
"7420","38.934612892","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2716991 Ack=3564 Win=31488 Len=1380 TSval=2554248624 TSecr=1172682278 [TCP segment of a reassembled PDU]"
"7421","38.934627643","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2718371 Win=670464 Len=0 TSval=1172682319 TSecr=2554248624"
"7422","38.936090608","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2718371 Ack=3564 Win=31488 Len=1380 TSval=2554248626 TSecr=1172682278 [TCP segment of a reassembled PDU]"
"7423","38.936630605","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2719751 Ack=3564 Win=31488 Len=1380 TSval=2554248626 TSecr=1172682278 [TCP segment of a reassembled PDU]"
"7424","38.936634644","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2721131 Win=670464 Len=0 TSval=1172682321 TSecr=2554248626"
"7425","38.938217745","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2721131 Ack=3564 Win=31488 Len=1380 TSval=2554248628 TSecr=1172682278 [TCP segment of a reassembled PDU]"
"7426","38.938827355","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2722511 Ack=3564 Win=31488 Len=1380 TSval=2554248628 TSecr=1172682278 [TCP segment of a reassembled PDU]"
"7427","38.938832410","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2723891 Win=670464 Len=0 TSval=1172682323 TSecr=2554248628"
"7428","38.940450049","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2723891 Ack=3564 Win=31488 Len=1380 TSval=2554248638 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7429","38.942352448","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2725271 Ack=3564 Win=31488 Len=1380 TSval=2554248638 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7430","38.942366445","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2726651 Win=670464 Len=0 TSval=1172682326 TSecr=2554248638"
"7431","38.944274910","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2726651 Ack=3564 Win=31488 Len=1380 TSval=2554248640 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7432","38.944893479","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7433","38.944899304","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2729411 Win=670464 Len=0 TSval=1172682329 TSecr=2554248640"
"7434","38.946437444","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2729411 Ack=3564 Win=31488 Len=1380 TSval=2554248642 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7435","38.947046537","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2730791 Ack=3564 Win=31488 Len=1380 TSval=2554248642 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7436","38.947051372","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2732171 Win=670464 Len=0 TSval=1172682331 TSecr=2554248642"
"7437","38.948799208","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2732171 Ack=3564 Win=31488 Len=1380 TSval=2554248644 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7438","38.949359409","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2733551 Ack=3564 Win=31488 Len=1380 TSval=2554248644 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7439","38.949363007","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2734931 Win=670464 Len=0 TSval=1172682333 TSecr=2554248644"
"7440","38.953814230","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2734931 Ack=3564 Win=31488 Len=1380 TSval=2554248646 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7441","38.954814218","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2736311 Ack=3564 Win=31488 Len=1380 TSval=2554248646 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7442","38.954814279","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  60828 [PSH, ACK] Seq=2737691 Ack=3564 Win=31488 Len=2760 TSval=2554248649 TSecr=1172682296 [TCP segment of a reassembled PDU]"
"7443","38.954819618","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2737691 Win=670464 Len=0 TSval=1172682339 TSecr=2554248646"
"7444","38.954924321","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2740451 Win=670464 Len=0 TSval=1172682339 TSecr=2554248649"
"7445","38.955785541","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2740451 Ack=3564 Win=31488 Len=1380 TSval=2554248651 TSecr=1172682307 [TCP segment of a reassembled PDU]"
"7446","38.956307821","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2741831 Ack=3564 Win=31488 Len=1380 TSval=2554248651 TSecr=1172682307 [TCP segment of a reassembled PDU]"
"7447","38.956310673","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2743211 Win=670464 Len=0 TSval=1172682340 TSecr=2554248651"
"7448","38.957955964","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7449","38.958462836","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7450","38.958478508","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2745971 Win=670464 Len=0 TSval=1172682343 TSecr=2554248653"
"7451","38.960247747","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7452","38.960818049","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2747351 Ack=3564 Win=31488 Len=1380 TSval=2554248655 TSecr=1172682307 [TCP segment of a reassembled PDU]"
"7453","38.960867136","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2748731 Win=670464 Len=0 TSval=1172682345 TSecr=2554248655"
"7454","38.962611840","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7455","38.963477812","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2750111 Ack=3564 Win=31488 Len=1380 TSval=2554248657 TSecr=1172682314 [TCP segment of a reassembled PDU]"
"7456","38.963482178","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2751491 Win=670464 Len=0 TSval=1172682348 TSecr=2554248657"
"7457","38.965038310","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2751491 Ack=3564 Win=31488 Len=1380 TSval=2554248660 TSecr=1172682314 [TCP segment of a reassembled PDU]"
"7458","38.965570357","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7459","38.965585738","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2754251 Win=670464 Len=0 TSval=1172682350 TSecr=2554248660"
"7460","38.967437780","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7461","38.967891464","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2755631 Ack=3564 Win=31488 Len=1380 TSval=2554248662 TSecr=1172682314 [TCP segment of a reassembled PDU]"
"7462","38.967914440","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2757011 Win=670464 Len=0 TSval=1172682352 TSecr=2554248662"
"7463","38.969940936","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7464","38.970572070","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7465","38.970588143","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2759771 Win=670464 Len=0 TSval=1172682355 TSecr=2554248664"
"7466","38.971686033","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7467","38.972240160","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7468","38.972245418","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2762531 Win=670464 Len=0 TSval=1172682356 TSecr=2554248666"
"7469","38.974113514","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2762531 Ack=3564 Win=31488 Len=1380 TSval=2554248669 TSecr=1172682326 [TCP segment of a reassembled PDU]"
"7470","38.974663863","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2763911 Ack=3564 Win=31488 Len=1380 TSval=2554248669 TSecr=1172682326 [TCP segment of a reassembled PDU]"
"7471","38.974683954","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2765291 Win=670464 Len=0 TSval=1172682359 TSecr=2554248669"
"7472","38.975990188","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7473","38.976468466","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2766671 Ack=3564 Win=31488 Len=1380 TSval=2554248670 TSecr=1172682326 [TCP segment of a reassembled PDU]"
"7474","38.976484672","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2768051 Win=670464 Len=0 TSval=1172682361 TSecr=2554248670"
"7475","38.978165069","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [ACK] Seq=2768051 Ack=3564 Win=31488 Len=1380 TSval=2554248672 TSecr=1172682326 [TCP segment of a reassembled PDU]"
"7476","38.978578729","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7477","38.978600975","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2770811 Win=670464 Len=0 TSval=1172682363 TSecr=2554248672"
"7478","38.980154768","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7479","38.980624790","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2772191 Ack=3564 Win=31488 Len=1380 TSval=2554248674 TSecr=1172682333 [TCP segment of a reassembled PDU]"
"7480","38.980689433","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2773571 Win=670464 Len=0 TSval=1172682365 TSecr=2554248674"
"7481","38.982347815","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7482","38.984583003","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7483","38.984599180","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2776331 Win=670464 Len=0 TSval=1172682369 TSecr=2554248676"
"7484","38.986554989","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7485","38.986806195","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7486","38.986826716","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2779091 Win=670464 Len=0 TSval=1172682371 TSecr=2554248678"
"7487","38.988419745","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"7488","38.989052120","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  60828 [PSH, ACK] Seq=2780471 Ack=3564 Win=31488 Len=1380 TSval=2554248679 TSecr=1172682333 [TCP segment of a reassembled PDU]"
"7489","38.989077628","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","60828  >  443 [ACK] Seq=3564 Ack=2781851 Win=670464 Len=0 TSval=1172682373 TSecr=2554248679"
"7490","38.990996773","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
